window_id,room,video,label,start_frame,window_length,onset_frame,fps
997,Coffee_room_01,video (6),2,120,60,135,25.0
998,Coffee_room_01,video (6),2,130,60,135,25.0
999,Coffee_room_01,video (6),0,140,60,135,25.0
1000,Coffee_room_01,video (6),0,150,60,135,25.0
1001,Coffee_room_01,video (6),0,160,60,135,25.0
1002,Coffee_room_01,video (6),0,170,60,135,25.0
1003,Coffee_room_01,video (7),0,0,60,95,25.0
1004,Coffee_room_01,video (7),0,10,60,95,25.0
1005,Coffee_room_01,video (7),0,20,60,95,25.0
1006,Coffee_room_01,video (7),0,30,60,95,25.0
1007,Coffee_room_01,video (7),1,40,60,95,25.0
1008,Coffee_room_01,video (7),1,50,60,95,25.0
1009,Coffee_room_01,video (8),0,0,60,156,25.0
1010,Coffee_room_01,video (8),0,10,60,156,25.0
1011,Coffee_room_01,video (8),0,20,60,156,25.0
1012,Coffee_room_01,video (8),0,30,60,156,25.0
1013,Coffee_room_01,video (8),0,40,60,156,25.0
1014,Coffee_room_01,video (8),0,50,60,156,25.0
1015,Coffee_room_01,video (8),0,60,60,156,25.0
1016,Coffee_room_01,video (8),0,70,60,156,25.0
1017,Coffee_room_01,video (8),0,80,60,156,25.0
1018,Coffee_room_01,video (8),0,90,60,156,25.0
1019,Coffee_room_01,video (8),1,100,60,156,25.0
1020,Coffee_room_01,video (8),1,110,60,156,25.0
1021,Coffee_room_01,video (8),0,180,60,156,25.0
1022,Coffee_room_01,video (8),0,190,60,156,25.0
1023,Coffee_room_01,video (9),0,0,60,92,25.0
1024,Coffee_room_01,video (9),0,10,60,92,25.0
1025,Coffee_room_01,video (9),0,20,60,92,25.0
1026,Coffee_room_01,video (9),0,30,60,92,25.0
1027,Coffee_room_01,video (9),1,40,60,92,25.0
1028,Coffee_room_01,video (9),0,110,60,92,25.0
1029,Coffee_room_01,video (9),0,120,60,92,25.0
1030,Coffee_room_01,video (9),0,130,60,92,25.0
1031,Coffee_room_01,video (9),0,140,60,92,25.0
1032,Coffee_room_02,video (49),0,10,60,426,25.0
1033,Coffee_room_02,video (49),0,20,60,426,25.0
1034,Coffee_room_02,video (49),0,30,60,426,25.0
1035,Coffee_room_02,video (49),0,40,60,426,25.0
1036,Coffee_room_02,video (49),0,50,60,426,25.0
1037,Coffee_room_02,video (49),0,60,60,426,25.0
1038,Coffee_room_02,video (49),0,70,60,426,25.0
1039,Coffee_room_02,video (49),0,80,60,426,25.0
1040,Coffee_room_02,video (49),0,90,60,426,25.0
1041,Coffee_room_02,video (49),0,100,60,426,25.0
1042,Coffee_room_02,video (49),0,110,60,426,25.0
1043,Coffee_room_02,video (49),0,120,60,426,25.0
1044,Coffee_room_02,video (49),0,130,60,426,25.0
1045,Coffee_room_02,video (49),0,140,60,426,25.0
1046,Coffee_room_02,video (49),0,150,60,426,25.0
1047,Coffee_room_02,video (49),0,160,60,426,25.0
1048,Coffee_room_02,video (49),0,170,60,426,25.0
1049,Coffee_room_02,video (49),0,180,60,426,25.0
1050,Coffee_room_02,video (49),0,190,60,426,25.0
1051,Coffee_room_02,video (49),0,200,60,426,25.0
1052,Coffee_room_02,video (49),0,210,60,426,25.0
1053,Coffee_room_02,video (49),0,220,60,426,25.0
1054,Coffee_room_02,video (49),0,230,60,426,25.0
1055,Coffee_room_02,video (49),0,240,60,426,25.0
1056,Coffee_room_02,video (49),0,250,60,426,25.0
1057,Coffee_room_02,video (49),0,260,60,426,25.0
1058,Coffee_room_02,video (49),0,270,60,426,25.0
1059,Coffee_room_02,video (49),0,280,60,426,25.0
1060,Coffee_room_02,video (49),0,290,60,426,25.0
1061,Coffee_room_02,video (49),0,300,60,426,25.0
1062,Coffee_room_02,video (49),0,310,60,426,25.0
1063,Coffee_room_02,video (49),0,320,60,426,25.0
1064,Coffee_room_02,video (49),0,330,60,426,25.0
1065,Coffee_room_02,video (49),0,340,60,426,25.0
1066,Coffee_room_02,video (49),0,350,60,426,25.0
1067,Coffee_room_02,video (49),0,360,60,426,25.0
1068,Coffee_room_02,video (49),1,370,60,426,25.0
1069,Coffee_room_02,video (49),1,380,60,426,25.0
1070,Coffee_room_02,video (49),1,390,60,426,25.0
1071,Coffee_room_02,video (49),2,400,60,426,25.0
1072,Coffee_room_02,video (49),2,410,60,426,25.0
1073,Coffee_room_02,video (49),2,420,60,426,25.0
1074,Coffee_room_02,video (49),0,430,60,426,25.0
1075,Coffee_room_02,video (50),0,30,60,-1,25.0
1076,Coffee_room_02,video (50),0,40,60,-1,25.0
1077,Coffee_room_02,video (50),0,50,60,-1,25.0
1078,Coffee_room_02,video (50),0,60,60,-1,25.0
1079,Coffee_room_02,video (50),0,70,60,-1,25.0
1080,Coffee_room_02,video (50),0,80,60,-1,25.0
1081,Coffee_room_02,video (50),0,90,60,-1,25.0
1082,Coffee_room_02,video (50),0,100,60,-1,25.0
1083,Coffee_room_02,video (50),0,110,60,-1,25.0
1084,Coffee_room_02,video (50),0,120,60,-1,25.0
1085,Coffee_room_02,video (50),0,130,60,-1,25.0
1086,Coffee_room_02,video (50),0,140,60,-1,25.0
1087,Coffee_room_02,video (50),0,150,60,-1,25.0
1088,Coffee_room_02,video (50),0,160,60,-1,25.0
1089,Coffee_room_02,video (50),0,170,60,-1,25.0
1090,Coffee_room_02,video (50),0,180,60,-1,25.0
1091,Coffee_room_02,video (50),0,190,60,-1,25.0
1092,Coffee_room_02,video (50),0,200,60,-1,25.0
1093,Coffee_room_02,video (50),0,210,60,-1,25.0
1094,Coffee_room_02,video (50),0,220,60,-1,25.0
1095,Coffee_room_02,video (50),0,230,60,-1,25.0
1096,Coffee_room_02,video (50),0,240,60,-1,25.0
1097,Coffee_room_02,video (50),0,250,60,-1,25.0
1098,Coffee_room_02,video (50),0,260,60,-1,25.0
1099,Coffee_room_02,video (50),0,270,60,-1,25.0
1100,Coffee_room_02,video (50),0,280,60,-1,25.0
1101,Coffee_room_02,video (50),0,290,60,-1,25.0
1102,Coffee_room_02,video (50),0,300,60,-1,25.0
1103,Coffee_room_02,video (50),0,310,60,-1,25.0
1104,Coffee_room_02,video (50),0,320,60,-1,25.0
1105,Coffee_room_02,video (50),0,330,60,-1,25.0
1106,Coffee_room_02,video (50),0,340,60,-1,25.0
1107,Coffee_room_02,video (50),0,350,60,-1,25.0
1108,Coffee_room_02,video (50),0,360,60,-1,25.0
1109,Coffee_room_02,video (50),0,370,60,-1,25.0
1110,Coffee_room_02,video (50),0,380,60,-1,25.0
1111,Coffee_room_02,video (50),0,390,60,-1,25.0
1112,Coffee_room_02,video (50),0,460,60,-1,25.0
1113,Coffee_room_02,video (50),0,470,60,-1,25.0
1114,Coffee_room_02,video (50),0,480,60,-1,25.0
1115,Coffee_room_02,video (50),0,490,60,-1,25.0
1116,Coffee_room_02,video (50),0,500,60,-1,25.0
1117,Coffee_room_02,video (50),0,510,60,-1,25.0
1118,Coffee_room_02,video (50),0,520,60,-1,25.0
1119,Coffee_room_02,video (50),0,530,60,-1,25.0
1120,Coffee_room_02,video (50),0,540,60,-1,25.0
1121,Coffee_room_02,video (50),0,550,60,-1,25.0
1122,Coffee_room_02,video (50),0,560,60,-1,25.0
1123,Coffee_room_02,video (50),0,570,60,-1,25.0
1124,Coffee_room_02,video (50),0,580,60,-1,25.0
1125,Coffee_room_02,video (50),0,590,60,-1,25.0
1126,Coffee_room_02,video (50),0,600,60,-1,25.0
1127,Coffee_room_02,video (50),0,610,60,-1,25.0
1128,Coffee_room_02,video (50),0,620,60,-1,25.0
1129,Coffee_room_02,video (50),0,630,60,-1,25.0
1130,Coffee_room_02,video (50),0,640,60,-1,25.0
1131,Coffee_room_02,video (50),0,650,60,-1,25.0
1132,Coffee_room_02,video (50),0,660,60,-1,25.0
1133,Coffee_room_02,video (50),0,670,60,-1,25.0
1134,Coffee_room_02,video (50),0,680,60,-1,25.0
1135,Coffee_room_02,video (50),0,690,60,-1,25.0
1136,Coffee_room_02,video (50),0,700,60,-1,25.0
1137,Coffee_room_02,video (50),0,710,60,-1,25.0
1138,Coffee_room_02,video (50),0,720,60,-1,25.0
1139,Coffee_room_02,video (50),0,730,60,-1,25.0
1140,Coffee_room_02,video (50),0,740,60,-1,25.0
1141,Coffee_room_02,video (50),0,750,60,-1,25.0
1142,Coffee_room_02,video (50),0,760,60,-1,25.0
1143,Coffee_room_02,video (50),0,770,60,-1,25.0
1144,Coffee_room_02,video (50),0,780,60,-1,25.0
1145,Coffee_room_02,video (50),0,790,60,-1,25.0
1146,Coffee_room_02,video (50),0,800,60,-1,25.0
1147,Coffee_room_02,video (50),0,810,60,-1,25.0
1148,Coffee_room_02,video (50),0,820,60,-1,25.0
1149,Coffee_room_02,video (50),0,830,60,-1,25.0
1150,Coffee_room_02,video (50),0,840,60,-1,25.0
1151,Coffee_room_02,video (50),0,850,60,-1,25.0
1152,Coffee_room_02,video (50),0,860,60,-1,25.0
1153,Coffee_room_02,video (50),0,870,60,-1,25.0
1154,Coffee_room_02,video (50),0,880,60,-1,25.0
1155,Coffee_room_02,video (50),0,890,60,-1,25.0
1156,Coffee_room_02,video (50),0,900,60,-1,25.0
1157,Coffee_room_02,video (50),0,910,60,-1,25.0
1158,Coffee_room_02,video (50),0,920,60,-1,25.0
1159,Coffee_room_02,video (50),0,930,60,-1,25.0
1160,Coffee_room_02,video (50),0,940,60,-1,25.0
1161,Coffee_room_02,video (50),0,950,60,-1,25.0
1162,Coffee_room_02,video (50),0,960,60,-1,25.0
1163,Coffee_room_02,video (50),0,970,60,-1,25.0
1164,Coffee_room_02,video (50),0,980,60,-1,25.0
1165,Coffee_room_02,video (50),0,990,60,-1,25.0
1166,Coffee_room_02,video (50),0,1000,60,-1,25.0
1167,Coffee_room_02,video (50),0,1010,60,-1,25.0
1168,Coffee_room_02,video (50),0,1020,60,-1,25.0
1169,Coffee_room_02,video (50),0,1030,60,-1,25.0
1170,Coffee_room_02,video (50),0,1040,60,-1,25.0
1171,Coffee_room_02,video (50),0,1050,60,-1,25.0
1172,Coffee_room_02,video (50),0,1060,60,-1,25.0
1173,Coffee_room_02,video (50),0,1070,60,-1,25.0
1174,Coffee_room_02,video (50),0,1080,60,-1,25.0
1175,Coffee_room_02,video (50),0,1090,60,-1,25.0
1176,Coffee_room_02,video (50),0,1100,60,-1,25.0
1177,Coffee_room_02,video (50),0,1110,60,-1,25.0
1178,Coffee_room_02,video (50),0,1120,60,-1,25.0
1179,Coffee_room_02,video (50),0,1130,60,-1,25.0
1180,Coffee_room_02,video (50),0,1140,60,-1,25.0
1181,Coffee_room_02,video (50),0,1150,60,-1,25.0
1182,Coffee_room_02,video (50),0,1160,60,-1,25.0
1183,Coffee_room_02,video (50),0,1170,60,-1,25.0
1184,Coffee_room_02,video (50),0,1180,60,-1,25.0
1185,Coffee_room_02,video (50),0,1190,60,-1,25.0
1186,Coffee_room_02,video (50),0,1200,60,-1,25.0
1187,Coffee_room_02,video (50),0,1210,60,-1,25.0
1188,Coffee_room_02,video (50),0,1220,60,-1,25.0
1189,Coffee_room_02,video (50),0,1230,60,-1,25.0
1190,Coffee_room_02,video (50),0,1240,60,-1,25.0
1191,Coffee_room_02,video (50),0,1250,60,-1,25.0
1192,Coffee_room_02,video (50),0,1260,60,-1,25.0
1193,Coffee_room_02,video (50),0,1270,60,-1,25.0
1194,Coffee_room_02,video (50),0,1280,60,-1,25.0
1195,Coffee_room_02,video (50),0,1290,60,-1,25.0
1196,Coffee_room_02,video (50),0,1300,60,-1,25.0
1197,Coffee_room_02,video (50),0,1310,60,-1,25.0
1198,Coffee_room_02,video (50),0,1320,60,-1,25.0
1199,Coffee_room_02,video (50),0,1330,60,-1,25.0
1200,Coffee_room_02,video (50),0,1340,60,-1,25.0
1201,Coffee_room_02,video (50),0,1350,60,-1,25.0
1202,Coffee_room_02,video (50),0,1360,60,-1,25.0
1203,Coffee_room_02,video (50),0,1370,60,-1,25.0
1204,Coffee_room_02,video (50),0,1380,60,-1,25.0
1205,Coffee_room_02,video (50),0,1390,60,-1,25.0
1206,Coffee_room_02,video (50),0,1400,60,-1,25.0
1207,Coffee_room_02,video (50),0,1410,60,-1,25.0
1208,Coffee_room_02,video (50),0,1420,60,-1,25.0
1209,Coffee_room_02,video (50),0,1430,60,-1,25.0
1210,Coffee_room_02,video (50),0,1440,60,-1,25.0
1211,Coffee_room_02,video (50),0,1450,60,-1,25.0
1212,Coffee_room_02,video (50),0,1460,60,-1,25.0
1213,Coffee_room_02,video (50),0,1470,60,-1,25.0
1214,Coffee_room_02,video (50),0,1480,60,-1,25.0
1215,Coffee_room_02,video (50),0,1490,60,-1,25.0
1216,Coffee_room_02,video (50),0,1500,60,-1,25.0
1217,Coffee_room_02,video (50),0,1510,60,-1,25.0
1218,Coffee_room_02,video (50),0,1520,60,-1,25.0
1219,Coffee_room_02,video (50),0,1530,60,-1,25.0
1220,Coffee_room_02,video (50),0,1540,60,-1,25.0
1221,Coffee_room_02,video (50),0,1550,60,-1,25.0
1222,Coffee_room_02,video (50),0,1560,60,-1,25.0
1223,Coffee_room_02,video (50),0,1570,60,-1,25.0
1224,Coffee_room_02,video (50),0,1580,60,-1,25.0
1225,Coffee_room_02,video (50),0,1590,60,-1,25.0
1226,Coffee_room_02,video (50),0,1600,60,-1,25.0
1227,Coffee_room_02,video (50),0,1610,60,-1,25.0
1228,Coffee_room_02,video (50),0,1620,60,-1,25.0
1229,Coffee_room_02,video (50),0,1630,60,-1,25.0
1230,Coffee_room_02,video (50),0,1640,60,-1,25.0
1231,Coffee_room_02,video (50),0,1650,60,-1,25.0
1232,Coffee_room_02,video (50),0,1660,60,-1,25.0
1233,Coffee_room_02,video (50),0,1670,60,-1,25.0
1234,Coffee_room_02,video (50),0,1680,60,-1,25.0
1235,Coffee_room_02,video (50),0,1690,60,-1,25.0
1236,Coffee_room_02,video (50),0,1700,60,-1,25.0
1237,Coffee_room_02,video (50),0,1710,60,-1,25.0
1238,Coffee_room_02,video (50),0,1720,60,-1,25.0
1239,Coffee_room_02,video (50),0,1730,60,-1,25.0
1240,Coffee_room_02,video (50),0,1740,60,-1,25.0
1241,Coffee_room_02,video (50),0,1750,60,-1,25.0
1242,Coffee_room_02,video (50),0,1760,60,-1,25.0
1243,Coffee_room_02,video (50),0,1770,60,-1,25.0
1244,Coffee_room_02,video (50),0,1780,60,-1,25.0
1245,Coffee_room_02,video (50),0,1790,60,-1,25.0
1246,Coffee_room_02,video (50),0,1800,60,-1,25.0
1247,Coffee_room_02,video (50),0,1810,60,-1,25.0
1248,Coffee_room_02,video (50),0,1820,60,-1,25.0
1249,Coffee_room_02,video (50),0,1830,60,-1,25.0
1250,Coffee_room_02,video (50),0,1840,60,-1,25.0
1251,Coffee_room_02,video (50),0,1850,60,-1,25.0
1252,Coffee_room_02,video (50),0,1860,60,-1,25.0
1253,Coffee_room_02,video (50),0,1870,60,-1,25.0
1254,Coffee_room_02,video (50),0,1880,60,-1,25.0
1255,Coffee_room_02,video (50),0,1890,60,-1,25.0
1256,Coffee_room_02,video (51),0,100,60,75,25.0
1257,Coffee_room_02,video (51),0,110,60,75,25.0
1258,Coffee_room_02,video (51),0,120,60,75,25.0
1259,Coffee_room_02,video (51),0,130,60,75,25.0
1260,Coffee_room_02,video (51),0,140,60,75,25.0
1261,Coffee_room_02,video (52),0,0,60,-1,25.0
1262,Coffee_room_02,video (52),0,10,60,-1,25.0
1263,Coffee_room_02,video (52),0,20,60,-1,25.0
1264,Coffee_room_02,video (52),0,30,60,-1,25.0
1265,Coffee_room_02,video (52),0,40,60,-1,25.0
1266,Coffee_room_02,video (52),0,50,60,-1,25.0
1267,Coffee_room_02,video (52),0,60,60,-1,25.0
1268,Coffee_room_02,video (52),0,70,60,-1,25.0
1269,Coffee_room_02,video (52),0,80,60,-1,25.0
1270,Coffee_room_02,video (52),0,90,60,-1,25.0
1271,Coffee_room_02,video (52),0,100,60,-1,25.0
1272,Coffee_room_02,video (52),0,110,60,-1,25.0
1273,Coffee_room_02,video (52),0,120,60,-1,25.0
1274,Coffee_room_02,video (52),0,130,60,-1,25.0
1275,Coffee_room_02,video (52),0,140,60,-1,25.0
1276,Coffee_room_02,video (52),0,150,60,-1,25.0
1277,Coffee_room_02,video (53),0,40,60,260,25.0
1278,Coffee_room_02,video (53),0,50,60,260,25.0
1279,Coffee_room_02,video (53),0,60,60,260,25.0
1280,Coffee_room_02,video (53),0,70,60,260,25.0
1281,Coffee_room_02,video (53),0,80,60,260,25.0
1282,Coffee_room_02,video (53),0,90,60,260,25.0
1283,Coffee_room_02,video (53),0,100,60,260,25.0
1284,Coffee_room_02,video (53),0,110,60,260,25.0
1285,Coffee_room_02,video (53),0,120,60,260,25.0
1286,Coffee_room_02,video (53),0,130,60,260,25.0
1287,Coffee_room_02,video (53),0,140,60,260,25.0
1288,Coffee_room_02,video (53),0,150,60,260,25.0
1289,Coffee_room_02,video (53),0,160,60,260,25.0
1290,Coffee_room_02,video (53),0,170,60,260,25.0
1291,Coffee_room_02,video (53),0,180,60,260,25.0
1292,Coffee_room_02,video (53),0,190,60,260,25.0
1293,Coffee_room_02,video (53),1,200,60,260,25.0
1294,Coffee_room_02,video (53),1,210,60,260,25.0
1295,Coffee_room_02,video (53),1,220,60,260,25.0
1296,Coffee_room_02,video (53),1,230,60,260,25.0
1297,Coffee_room_02,video (53),2,240,60,260,25.0
1298,Coffee_room_02,video (53),2,250,60,260,25.0
1299,Coffee_room_02,video (53),0,260,60,260,25.0
1300,Coffee_room_02,video (53),0,270,60,260,25.0
1301,Coffee_room_02,video (53),0,280,60,260,25.0
1302,Coffee_room_02,video (53),0,290,60,260,25.0
1303,Coffee_room_02,video (53),0,300,60,260,25.0
1304,Coffee_room_02,video (53),0,310,60,260,25.0
1305,Coffee_room_02,video (53),0,320,60,260,25.0
1306,Coffee_room_02,video (54),0,30,60,156,25.0
1307,Coffee_room_02,video (54),0,40,60,156,25.0
1308,Coffee_room_02,video (54),0,50,60,156,25.0
1309,Coffee_room_02,video (54),0,60,60,156,25.0
1310,Coffee_room_02,video (54),0,70,60,156,25.0
1311,Coffee_room_02,video (54),0,80,60,156,25.0
1312,Coffee_room_02,video (54),0,90,60,156,25.0
1313,Coffee_room_02,video (54),1,100,60,156,25.0
1314,Coffee_room_02,video (55),0,0,60,216,25.0
1315,Coffee_room_02,video (55),0,10,60,216,25.0
1316,Coffee_room_02,video (55),0,20,60,216,25.0
1317,Coffee_room_02,video (55),0,30,60,216,25.0
1318,Coffee_room_02,video (55),0,40,60,216,25.0
1319,Coffee_room_02,video (55),0,50,60,216,25.0
1320,Coffee_room_02,video (55),0,60,60,216,25.0
1321,Coffee_room_02,video (55),0,70,60,216,25.0
1322,Coffee_room_02,video (55),0,80,60,216,25.0
1323,Coffee_room_02,video (55),0,90,60,216,25.0
1324,Coffee_room_02,video (55),0,100,60,216,25.0
1325,Coffee_room_02,video (55),0,110,60,216,25.0
1326,Coffee_room_02,video (55),0,120,60,216,25.0
1327,Coffee_room_02,video (55),0,130,60,216,25.0
1328,Coffee_room_02,video (55),0,140,60,216,25.0
1329,Coffee_room_02,video (55),0,150,60,216,25.0
1330,Coffee_room_02,video (55),1,160,60,216,25.0
1331,Coffee_room_02,video (55),0,230,60,216,25.0
1332,Coffee_room_02,video (55),0,240,60,216,25.0
1333,Coffee_room_02,video (55),0,250,60,216,25.0
1334,Coffee_room_02,video (55),0,260,60,216,25.0
1335,Coffee_room_02,video (56),0,10,60,300,25.0
1336,Coffee_room_02,video (56),0,20,60,300,25.0
1337,Coffee_room_02,video (56),0,30,60,300,25.0
1338,Coffee_room_02,video (56),0,40,60,300,25.0
1339,Coffee_room_02,video (56),0,50,60,300,25.0
1340,Coffee_room_02,video (56),0,60,60,300,25.0
1341,Coffee_room_02,video (56),0,70,60,300,25.0
1342,Coffee_room_02,video (56),0,80,60,300,25.0
1343,Coffee_room_02,video (56),0,90,60,300,25.0
1344,Coffee_room_02,video (56),0,100,60,300,25.0
1345,Coffee_room_02,video (56),0,110,60,300,25.0
1346,Coffee_room_02,video (56),0,120,60,300,25.0
1347,Coffee_room_02,video (56),0,130,60,300,25.0
1348,Coffee_room_02,video (56),0,140,60,300,25.0
1349,Coffee_room_02,video (56),0,150,60,300,25.0
1350,Coffee_room_02,video (56),0,160,60,300,25.0
1351,Coffee_room_02,video (56),0,170,60,300,25.0
1352,Coffee_room_02,video (56),0,180,60,300,25.0
1353,Coffee_room_02,video (56),0,190,60,300,25.0
1354,Coffee_room_02,video (56),0,200,60,300,25.0
1355,Coffee_room_02,video (56),0,210,60,300,25.0
1356,Coffee_room_02,video (56),0,220,60,300,25.0
1357,Coffee_room_02,video (56),0,230,60,300,25.0
1358,Coffee_room_02,video (56),1,240,60,300,25.0
1359,Coffee_room_02,video (56),1,250,60,300,25.0
1360,Coffee_room_02,video (56),1,260,60,300,25.0
1361,Coffee_room_02,video (56),1,270,60,300,25.0
1362,Coffee_room_02,video (56),2,280,60,300,25.0
1363,Coffee_room_02,video (56),2,290,60,300,25.0
1364,Coffee_room_02,video (56),0,300,60,300,25.0
1365,Coffee_room_02,video (56),0,310,60,300,25.0
1366,Coffee_room_02,video (56),0,320,60,300,25.0
1367,Coffee_room_02,video (56),0,330,60,300,25.0
1368,Coffee_room_02,video (56),0,340,60,300,25.0
1369,Coffee_room_02,video (56),0,350,60,300,25.0
1370,Coffee_room_02,video (56),0,360,60,300,25.0
1371,Coffee_room_02,video (56),0,370,60,300,25.0
1372,Coffee_room_02,video (57),0,0,60,446,25.0
1373,Coffee_room_02,video (57),0,10,60,446,25.0
1374,Coffee_room_02,video (57),0,20,60,446,25.0
1375,Coffee_room_02,video (57),0,30,60,446,25.0
1376,Coffee_room_02,video (57),0,40,60,446,25.0
1377,Coffee_room_02,video (57),0,50,60,446,25.0
1378,Coffee_room_02,video (57),0,60,60,446,25.0
1379,Coffee_room_02,video (57),0,70,60,446,25.0
1380,Coffee_room_02,video (57),0,80,60,446,25.0
1381,Coffee_room_02,video (57),0,90,60,446,25.0
1382,Coffee_room_02,video (57),0,100,60,446,25.0
1383,Coffee_room_02,video (57),0,110,60,446,25.0
1384,Coffee_room_02,video (57),0,120,60,446,25.0
1385,Coffee_room_02,video (57),0,130,60,446,25.0
1386,Coffee_room_02,video (57),0,140,60,446,25.0
1387,Coffee_room_02,video (57),0,150,60,446,25.0
1388,Coffee_room_02,video (57),0,160,60,446,25.0
1389,Coffee_room_02,video (57),0,170,60,446,25.0
1390,Coffee_room_02,video (57),0,180,60,446,25.0
1391,Coffee_room_02,video (57),0,190,60,446,25.0
1392,Coffee_room_02,video (57),0,200,60,446,25.0
1393,Coffee_room_02,video (57),0,210,60,446,25.0
1394,Coffee_room_02,video (57),0,220,60,446,25.0
1395,Coffee_room_02,video (57),0,230,60,446,25.0
1396,Coffee_room_02,video (57),0,240,60,446,25.0
1397,Coffee_room_02,video (57),0,250,60,446,25.0
1398,Coffee_room_02,video (57),0,260,60,446,25.0
1399,Coffee_room_02,video (57),0,270,60,446,25.0
1400,Coffee_room_02,video (57),0,280,60,446,25.0
1401,Coffee_room_02,video (57),0,290,60,446,25.0
1402,Coffee_room_02,video (57),0,300,60,446,25.0
1403,Coffee_room_02,video (57),0,310,60,446,25.0
1404,Coffee_room_02,video (57),0,320,60,446,25.0
1405,Coffee_room_02,video (57),0,330,60,446,25.0
1406,Coffee_room_02,video (57),0,340,60,446,25.0
1407,Coffee_room_02,video (57),0,350,60,446,25.0
1408,Coffee_room_02,video (57),0,360,60,446,25.0
1409,Coffee_room_02,video (57),0,370,60,446,25.0
1410,Coffee_room_02,video (57),0,380,60,446,25.0
1411,Coffee_room_02,video (57),1,390,60,446,25.0
1412,Coffee_room_02,video (57),1,400,60,446,25.0
1413,Coffee_room_02,video (57),1,410,60,446,25.0
1414,Coffee_room_02,video (57),2,420,60,446,25.0
1415,Coffee_room_02,video (57),2,430,60,446,25.0
1416,Coffee_room_02,video (57),2,440,60,446,25.0
1417,Coffee_room_02,video (57),2,450,60,446,25.0
1418,Coffee_room_02,video (57),2,460,60,446,25.0
1419,Coffee_room_02,video (57),0,470,60,446,25.0
1420,Coffee_room_02,video (57),0,480,60,446,25.0
1421,Coffee_room_02,video (57),0,490,60,446,25.0
1422,Coffee_room_02,video (57),0,500,60,446,25.0
1423,Coffee_room_02,video (58),0,0,60,176,25.0
1424,Coffee_room_02,video (58),0,10,60,176,25.0
1425,Coffee_room_02,video (58),0,20,60,176,25.0
1426,Coffee_room_02,video (58),0,30,60,176,25.0
1427,Coffee_room_02,video (58),0,40,60,176,25.0
1428,Coffee_room_02,video (58),0,50,60,176,25.0
1429,Coffee_room_02,video (58),0,60,60,176,25.0
1430,Coffee_room_02,video (58),0,70,60,176,25.0
1431,Coffee_room_02,video (58),0,80,60,176,25.0
1432,Coffee_room_02,video (58),0,90,60,176,25.0
1433,Coffee_room_02,video (58),0,100,60,176,25.0
1434,Coffee_room_02,video (58),0,110,60,176,25.0
1435,Coffee_room_02,video (58),1,120,60,176,25.0
1436,Coffee_room_02,video (58),1,130,60,176,25.0
1437,Coffee_room_02,video (58),1,140,60,176,25.0
1438,Coffee_room_02,video (58),2,150,60,176,25.0
1439,Coffee_room_02,video (58),2,160,60,176,25.0
1440,Coffee_room_02,video (58),2,170,60,176,25.0
1441,Coffee_room_02,video (58),2,180,60,176,25.0
1442,Coffee_room_02,video (58),0,190,60,176,25.0
1443,Coffee_room_02,video (58),0,200,60,176,25.0
1444,Coffee_room_02,video (58),0,210,60,176,25.0
1445,Coffee_room_02,video (58),0,220,60,176,25.0
1446,Coffee_room_02,video (58),0,230,60,176,25.0
1447,Coffee_room_02,video (58),0,240,60,176,25.0
1448,Coffee_room_02,video (58),0,250,60,176,25.0
1449,Coffee_room_02,video (59),0,0,60,133,25.0
1450,Coffee_room_02,video (59),0,10,60,133,25.0
1451,Coffee_room_02,video (59),0,20,60,133,25.0
1452,Coffee_room_02,video (59),0,30,60,133,25.0
1453,Coffee_room_02,video (59),0,40,60,133,25.0
1454,Coffee_room_02,video (59),0,50,60,133,25.0
1455,Coffee_room_02,video (59),0,60,60,133,25.0
1456,Coffee_room_02,video (59),0,70,60,133,25.0
1457,Coffee_room_02,video (59),1,80,60,133,25.0
1458,Coffee_room_02,video (59),1,90,60,133,25.0
1459,Coffee_room_02,video (59),1,100,60,133,25.0
1460,Coffee_room_02,video (59),2,110,60,133,25.0
1461,Coffee_room_02,video (59),2,120,60,133,25.0
1462,Coffee_room_02,video (59),0,130,60,133,25.0
1463,Coffee_room_02,video (59),0,140,60,133,25.0
1464,Coffee_room_02,video (59),0,150,60,133,25.0
1465,Coffee_room_02,video (59),0,160,60,133,25.0
1466,Coffee_room_02,video (59),0,170,60,133,25.0
1467,Coffee_room_02,video (59),0,180,60,133,25.0
1468,Coffee_room_02,video (59),0,190,60,133,25.0
1469,Coffee_room_02,video (60),0,0,60,128,25.0
1470,Coffee_room_02,video (60),0,10,60,128,25.0
1471,Coffee_room_02,video (60),0,20,60,128,25.0
1472,Coffee_room_02,video (60),0,30,60,128,25.0
1473,Coffee_room_02,video (60),0,40,60,128,25.0
1474,Coffee_room_02,video (60),0,50,60,128,25.0
1475,Coffee_room_02,video (60),0,60,60,128,25.0
1476,Coffee_room_02,video (60),1,70,60,128,25.0
1477,Coffee_room_02,video (60),0,150,60,128,25.0
1478,Coffee_room_02,video (60),0,160,60,128,25.0
1479,Coffee_room_02,video (60),0,170,60,128,25.0
1480,Coffee_room_02,video (60),0,180,60,128,25.0
1481,Coffee_room_02,video (60),0,190,60,128,25.0
1482,Coffee_room_02,video (60),0,200,60,128,25.0
1483,Coffee_room_02,video (60),0,210,60,128,25.0
1484,Coffee_room_02,video (61),0,40,60,-1,25.0
