window_id,room,video,label,start_frame,window_length,onset_frame,fps
1228,Coffee_room_01,video (48),0,700,15,653,25.0
1229,Coffee_room_01,video (48),0,710,15,653,25.0
1230,Coffee_room_01,video (48),0,720,15,653,25.0
1231,Coffee_room_01,video (48),0,730,15,653,25.0
1232,Coffee_room_01,video (48),0,740,15,653,25.0
1233,Coffee_room_01,video (48),0,750,15,653,25.0
1234,Coffee_room_01,video (48),0,760,15,653,25.0
1235,Coffee_room_01,video (5),0,0,15,128,25.0
1236,Coffee_room_01,video (5),0,10,15,128,25.0
1237,Coffee_room_01,video (5),0,20,15,128,25.0
1238,Coffee_room_01,video (5),0,30,15,128,25.0
1239,Coffee_room_01,video (5),0,40,15,128,25.0
1240,Coffee_room_01,video (5),0,50,15,128,25.0
1241,Coffee_room_01,video (5),0,60,15,128,25.0
1242,Coffee_room_01,video (5),0,70,15,128,25.0
1243,Coffee_room_01,video (5),0,80,15,128,25.0
1244,Coffee_room_01,video (5),0,90,15,128,25.0
1245,Coffee_room_01,video (5),1,100,15,128,25.0
1246,Coffee_room_01,video (5),1,110,15,128,25.0
1247,Coffee_room_01,video (5),1,120,15,128,25.0
1248,Coffee_room_01,video (5),2,130,15,128,25.0
1249,Coffee_room_01,video (5),2,150,15,128,25.0
1250,Coffee_room_01,video (5),0,160,15,128,25.0
1251,Coffee_room_01,video (6),0,0,15,135,25.0
1252,Coffee_room_01,video (6),0,10,15,135,25.0
1253,Coffee_room_01,video (6),0,20,15,135,25.0
1254,Coffee_room_01,video (6),0,30,15,135,25.0
1255,Coffee_room_01,video (6),0,40,15,135,25.0
1256,Coffee_room_01,video (6),0,50,15,135,25.0
1257,Coffee_room_01,video (6),0,60,15,135,25.0
1258,Coffee_room_01,video (6),0,70,15,135,25.0
1259,Coffee_room_01,video (6),0,80,15,135,25.0
1260,Coffee_room_01,video (6),0,90,15,135,25.0
1261,Coffee_room_01,video (6),1,100,15,135,25.0
1262,Coffee_room_01,video (6),1,110,15,135,25.0
1263,Coffee_room_01,video (6),1,120,15,135,25.0
1264,Coffee_room_01,video (6),2,130,15,135,25.0
1265,Coffee_room_01,video (6),2,140,15,135,25.0
1266,Coffee_room_01,video (6),2,150,15,135,25.0
1267,Coffee_room_01,video (6),0,160,15,135,25.0
1268,Coffee_room_01,video (6),0,170,15,135,25.0
1269,Coffee_room_01,video (6),0,180,15,135,25.0
1270,Coffee_room_01,video (6),0,190,15,135,25.0
1271,Coffee_room_01,video (6),0,200,15,135,25.0
1272,Coffee_room_01,video (6),0,210,15,135,25.0
1273,Coffee_room_01,video (6),0,220,15,135,25.0
1274,Coffee_room_01,video (7),0,0,15,95,25.0
1275,Coffee_room_01,video (7),0,10,15,95,25.0
1276,Coffee_room_01,video (7),0,20,15,95,25.0
1277,Coffee_room_01,video (7),0,30,15,95,25.0
1278,Coffee_room_01,video (7),0,40,15,95,25.0
1279,Coffee_room_01,video (7),0,50,15,95,25.0
1280,Coffee_room_01,video (7),1,60,15,95,25.0
1281,Coffee_room_01,video (7),1,70,15,95,25.0
1282,Coffee_room_01,video (7),1,80,15,95,25.0
1283,Coffee_room_01,video (7),2,90,15,95,25.0
1284,Coffee_room_01,video (7),0,120,15,95,25.0
1285,Coffee_room_01,video (7),0,130,15,95,25.0
1286,Coffee_room_01,video (7),0,140,15,95,25.0
1287,Coffee_room_01,video (7),0,150,15,95,25.0
1288,Coffee_room_01,video (8),0,0,15,156,25.0
1289,Coffee_room_01,video (8),0,10,15,156,25.0
1290,Coffee_room_01,video (8),0,20,15,156,25.0
1291,Coffee_room_01,video (8),0,30,15,156,25.0
1292,Coffee_room_01,video (8),0,40,15,156,25.0
1293,Coffee_room_01,video (8),0,50,15,156,25.0
1294,Coffee_room_01,video (8),0,60,15,156,25.0
1295,Coffee_room_01,video (8),0,70,15,156,25.0
1296,Coffee_room_01,video (8),0,80,15,156,25.0
1297,Coffee_room_01,video (8),0,90,15,156,25.0
1298,Coffee_room_01,video (8),0,100,15,156,25.0
1299,Coffee_room_01,video (8),0,110,15,156,25.0
1300,Coffee_room_01,video (8),1,120,15,156,25.0
1301,Coffee_room_01,video (8),1,130,15,156,25.0
1302,Coffee_room_01,video (8),1,140,15,156,25.0
1303,Coffee_room_01,video (8),2,150,15,156,25.0
1304,Coffee_room_01,video (8),0,180,15,156,25.0
1305,Coffee_room_01,video (8),0,190,15,156,25.0
1306,Coffee_room_01,video (8),0,200,15,156,25.0
1307,Coffee_room_01,video (8),0,210,15,156,25.0
1308,Coffee_room_01,video (8),0,220,15,156,25.0
1309,Coffee_room_01,video (8),0,230,15,156,25.0
1310,Coffee_room_01,video (8),0,240,15,156,25.0
1311,Coffee_room_01,video (9),0,0,15,92,25.0
1312,Coffee_room_01,video (9),0,10,15,92,25.0
1313,Coffee_room_01,video (9),0,20,15,92,25.0
1314,Coffee_room_01,video (9),0,30,15,92,25.0
1315,Coffee_room_01,video (9),0,40,15,92,25.0
1316,Coffee_room_01,video (9),0,50,15,92,25.0
1317,Coffee_room_01,video (9),1,60,15,92,25.0
1318,Coffee_room_01,video (9),1,70,15,92,25.0
1319,Coffee_room_01,video (9),1,80,15,92,25.0
1320,Coffee_room_01,video (9),2,110,15,92,25.0
1321,Coffee_room_01,video (9),0,120,15,92,25.0
1322,Coffee_room_01,video (9),0,130,15,92,25.0
1323,Coffee_room_01,video (9),0,140,15,92,25.0
1324,Coffee_room_01,video (9),0,150,15,92,25.0
1325,Coffee_room_01,video (9),0,160,15,92,25.0
1326,Coffee_room_01,video (9),0,170,15,92,25.0
1327,Coffee_room_01,video (9),0,180,15,92,25.0
1328,Coffee_room_01,video (9),0,190,15,92,25.0
1329,Coffee_room_02,video (49),0,10,15,426,25.0
1330,Coffee_room_02,video (49),0,20,15,426,25.0
1331,Coffee_room_02,video (49),0,30,15,426,25.0
1332,Coffee_room_02,video (49),0,40,15,426,25.0
1333,Coffee_room_02,video (49),0,50,15,426,25.0
1334,Coffee_room_02,video (49),0,60,15,426,25.0
1335,Coffee_room_02,video (49),0,70,15,426,25.0
1336,Coffee_room_02,video (49),0,80,15,426,25.0
1337,Coffee_room_02,video (49),0,90,15,426,25.0
1338,Coffee_room_02,video (49),0,100,15,426,25.0
1339,Coffee_room_02,video (49),0,110,15,426,25.0
1340,Coffee_room_02,video (49),0,120,15,426,25.0
1341,Coffee_room_02,video (49),0,130,15,426,25.0
1342,Coffee_room_02,video (49),0,140,15,426,25.0
1343,Coffee_room_02,video (49),0,150,15,426,25.0
1344,Coffee_room_02,video (49),0,160,15,426,25.0
1345,Coffee_room_02,video (49),0,170,15,426,25.0
1346,Coffee_room_02,video (49),0,180,15,426,25.0
1347,Coffee_room_02,video (49),0,190,15,426,25.0
1348,Coffee_room_02,video (49),0,200,15,426,25.0
1349,Coffee_room_02,video (49),0,210,15,426,25.0
1350,Coffee_room_02,video (49),0,220,15,426,25.0
1351,Coffee_room_02,video (49),0,230,15,426,25.0
1352,Coffee_room_02,video (49),0,240,15,426,25.0
1353,Coffee_room_02,video (49),0,250,15,426,25.0
1354,Coffee_room_02,video (49),0,260,15,426,25.0
1355,Coffee_room_02,video (49),0,270,15,426,25.0
1356,Coffee_room_02,video (49),0,280,15,426,25.0
1357,Coffee_room_02,video (49),0,290,15,426,25.0
1358,Coffee_room_02,video (49),0,300,15,426,25.0
1359,Coffee_room_02,video (49),0,310,15,426,25.0
1360,Coffee_room_02,video (49),0,320,15,426,25.0
1361,Coffee_room_02,video (49),0,330,15,426,25.0
1362,Coffee_room_02,video (49),0,340,15,426,25.0
1363,Coffee_room_02,video (49),0,350,15,426,25.0
1364,Coffee_room_02,video (49),0,360,15,426,25.0
1365,Coffee_room_02,video (49),0,370,15,426,25.0
1366,Coffee_room_02,video (49),0,380,15,426,25.0
1367,Coffee_room_02,video (49),1,390,15,426,25.0
1368,Coffee_room_02,video (49),1,400,15,426,25.0
1369,Coffee_room_02,video (49),1,410,15,426,25.0
1370,Coffee_room_02,video (49),2,420,15,426,25.0
1371,Coffee_room_02,video (49),2,430,15,426,25.0
1372,Coffee_room_02,video (49),2,440,15,426,25.0
1373,Coffee_room_02,video (49),0,450,15,426,25.0
1374,Coffee_room_02,video (49),0,460,15,426,25.0
1375,Coffee_room_02,video (49),0,470,15,426,25.0
1376,Coffee_room_02,video (50),0,30,15,-1,25.0
1377,Coffee_room_02,video (50),0,40,15,-1,25.0
1378,Coffee_room_02,video (50),0,50,15,-1,25.0
1379,Coffee_room_02,video (50),0,60,15,-1,25.0
1380,Coffee_room_02,video (50),0,70,15,-1,25.0
1381,Coffee_room_02,video (50),0,80,15,-1,25.0
1382,Coffee_room_02,video (50),0,90,15,-1,25.0
1383,Coffee_room_02,video (50),0,100,15,-1,25.0
1384,Coffee_room_02,video (50),0,110,15,-1,25.0
1385,Coffee_room_02,video (50),0,120,15,-1,25.0
1386,Coffee_room_02,video (50),0,130,15,-1,25.0
1387,Coffee_room_02,video (50),0,140,15,-1,25.0
1388,Coffee_room_02,video (50),0,150,15,-1,25.0
1389,Coffee_room_02,video (50),0,160,15,-1,25.0
1390,Coffee_room_02,video (50),0,170,15,-1,25.0
1391,Coffee_room_02,video (50),0,180,15,-1,25.0
1392,Coffee_room_02,video (50),0,190,15,-1,25.0
1393,Coffee_room_02,video (50),0,200,15,-1,25.0
1394,Coffee_room_02,video (50),0,210,15,-1,25.0
1395,Coffee_room_02,video (50),0,220,15,-1,25.0
1396,Coffee_room_02,video (50),0,230,15,-1,25.0
1397,Coffee_room_02,video (50),0,240,15,-1,25.0
1398,Coffee_room_02,video (50),0,250,15,-1,25.0
1399,Coffee_room_02,video (50),0,260,15,-1,25.0
1400,Coffee_room_02,video (50),0,270,15,-1,25.0
1401,Coffee_room_02,video (50),0,280,15,-1,25.0
1402,Coffee_room_02,video (50),0,290,15,-1,25.0
1403,Coffee_room_02,video (50),0,300,15,-1,25.0
1404,Coffee_room_02,video (50),0,310,15,-1,25.0
1405,Coffee_room_02,video (50),0,320,15,-1,25.0
1406,Coffee_room_02,video (50),0,330,15,-1,25.0
1407,Coffee_room_02,video (50),0,340,15,-1,25.0
1408,Coffee_room_02,video (50),0,350,15,-1,25.0
1409,Coffee_room_02,video (50),0,360,15,-1,25.0
1410,Coffee_room_02,video (50),0,370,15,-1,25.0
1411,Coffee_room_02,video (50),0,380,15,-1,25.0
1412,Coffee_room_02,video (50),0,390,15,-1,25.0
1413,Coffee_room_02,video (50),0,400,15,-1,25.0
1414,Coffee_room_02,video (50),0,410,15,-1,25.0
1415,Coffee_room_02,video (50),0,420,15,-1,25.0
1416,Coffee_room_02,video (50),0,430,15,-1,25.0
1417,Coffee_room_02,video (50),0,440,15,-1,25.0
1418,Coffee_room_02,video (50),0,460,15,-1,25.0
1419,Coffee_room_02,video (50),0,470,15,-1,25.0
1420,Coffee_room_02,video (50),0,480,15,-1,25.0
1421,Coffee_room_02,video (50),0,490,15,-1,25.0
1422,Coffee_room_02,video (50),0,500,15,-1,25.0
1423,Coffee_room_02,video (50),0,510,15,-1,25.0
1424,Coffee_room_02,video (50),0,520,15,-1,25.0
1425,Coffee_room_02,video (50),0,530,15,-1,25.0
1426,Coffee_room_02,video (50),0,540,15,-1,25.0
1427,Coffee_room_02,video (50),0,550,15,-1,25.0
1428,Coffee_room_02,video (50),0,560,15,-1,25.0
1429,Coffee_room_02,video (50),0,570,15,-1,25.0
1430,Coffee_room_02,video (50),0,580,15,-1,25.0
1431,Coffee_room_02,video (50),0,590,15,-1,25.0
1432,Coffee_room_02,video (50),0,600,15,-1,25.0
1433,Coffee_room_02,video (50),0,610,15,-1,25.0
1434,Coffee_room_02,video (50),0,620,15,-1,25.0
1435,Coffee_room_02,video (50),0,630,15,-1,25.0
1436,Coffee_room_02,video (50),0,640,15,-1,25.0
1437,Coffee_room_02,video (50),0,650,15,-1,25.0
1438,Coffee_room_02,video (50),0,660,15,-1,25.0
1439,Coffee_room_02,video (50),0,670,15,-1,25.0
1440,Coffee_room_02,video (50),0,680,15,-1,25.0
1441,Coffee_room_02,video (50),0,690,15,-1,25.0
1442,Coffee_room_02,video (50),0,700,15,-1,25.0
1443,Coffee_room_02,video (50),0,710,15,-1,25.0
1444,Coffee_room_02,video (50),0,720,15,-1,25.0
1445,Coffee_room_02,video (50),0,730,15,-1,25.0
1446,Coffee_room_02,video (50),0,740,15,-1,25.0
1447,Coffee_room_02,video (50),0,750,15,-1,25.0
1448,Coffee_room_02,video (50),0,760,15,-1,25.0
1449,Coffee_room_02,video (50),0,770,15,-1,25.0
1450,Coffee_room_02,video (50),0,780,15,-1,25.0
1451,Coffee_room_02,video (50),0,790,15,-1,25.0
1452,Coffee_room_02,video (50),0,800,15,-1,25.0
1453,Coffee_room_02,video (50),0,810,15,-1,25.0
1454,Coffee_room_02,video (50),0,820,15,-1,25.0
1455,Coffee_room_02,video (50),0,830,15,-1,25.0
1456,Coffee_room_02,video (50),0,840,15,-1,25.0
1457,Coffee_room_02,video (50),0,850,15,-1,25.0
1458,Coffee_room_02,video (50),0,860,15,-1,25.0
1459,Coffee_room_02,video (50),0,870,15,-1,25.0
1460,Coffee_room_02,video (50),0,880,15,-1,25.0
1461,Coffee_room_02,video (50),0,890,15,-1,25.0
1462,Coffee_room_02,video (50),0,900,15,-1,25.0
1463,Coffee_room_02,video (50),0,910,15,-1,25.0
1464,Coffee_room_02,video (50),0,920,15,-1,25.0
1465,Coffee_room_02,video (50),0,930,15,-1,25.0
1466,Coffee_room_02,video (50),0,940,15,-1,25.0
1467,Coffee_room_02,video (50),0,950,15,-1,25.0
1468,Coffee_room_02,video (50),0,960,15,-1,25.0
1469,Coffee_room_02,video (50),0,970,15,-1,25.0
1470,Coffee_room_02,video (50),0,980,15,-1,25.0
1471,Coffee_room_02,video (50),0,990,15,-1,25.0
1472,Coffee_room_02,video (50),0,1000,15,-1,25.0
1473,Coffee_room_02,video (50),0,1010,15,-1,25.0
1474,Coffee_room_02,video (50),0,1020,15,-1,25.0
1475,Coffee_room_02,video (50),0,1030,15,-1,25.0
1476,Coffee_room_02,video (50),0,1040,15,-1,25.0
1477,Coffee_room_02,video (50),0,1050,15,-1,25.0
1478,Coffee_room_02,video (50),0,1060,15,-1,25.0
1479,Coffee_room_02,video (50),0,1070,15,-1,25.0
1480,Coffee_room_02,video (50),0,1080,15,-1,25.0
1481,Coffee_room_02,video (50),0,1090,15,-1,25.0
1482,Coffee_room_02,video (50),0,1100,15,-1,25.0
1483,Coffee_room_02,video (50),0,1110,15,-1,25.0
1484,Coffee_room_02,video (50),0,1120,15,-1,25.0
1485,Coffee_room_02,video (50),0,1130,15,-1,25.0
1486,Coffee_room_02,video (50),0,1140,15,-1,25.0
1487,Coffee_room_02,video (50),0,1150,15,-1,25.0
1488,Coffee_room_02,video (50),0,1160,15,-1,25.0
1489,Coffee_room_02,video (50),0,1170,15,-1,25.0
1490,Coffee_room_02,video (50),0,1180,15,-1,25.0
1491,Coffee_room_02,video (50),0,1190,15,-1,25.0
1492,Coffee_room_02,video (50),0,1200,15,-1,25.0
1493,Coffee_room_02,video (50),0,1210,15,-1,25.0
1494,Coffee_room_02,video (50),0,1220,15,-1,25.0
1495,Coffee_room_02,video (50),0,1230,15,-1,25.0
1496,Coffee_room_02,video (50),0,1240,15,-1,25.0
1497,Coffee_room_02,video (50),0,1250,15,-1,25.0
1498,Coffee_room_02,video (50),0,1260,15,-1,25.0
1499,Coffee_room_02,video (50),0,1270,15,-1,25.0
1500,Coffee_room_02,video (50),0,1280,15,-1,25.0
1501,Coffee_room_02,video (50),0,1290,15,-1,25.0
1502,Coffee_room_02,video (50),0,1300,15,-1,25.0
1503,Coffee_room_02,video (50),0,1310,15,-1,25.0
1504,Coffee_room_02,video (50),0,1320,15,-1,25.0
1505,Coffee_room_02,video (50),0,1330,15,-1,25.0
1506,Coffee_room_02,video (50),0,1340,15,-1,25.0
1507,Coffee_room_02,video (50),0,1350,15,-1,25.0
1508,Coffee_room_02,video (50),0,1360,15,-1,25.0
1509,Coffee_room_02,video (50),0,1370,15,-1,25.0
1510,Coffee_room_02,video (50),0,1380,15,-1,25.0
1511,Coffee_room_02,video (50),0,1390,15,-1,25.0
1512,Coffee_room_02,video (50),0,1400,15,-1,25.0
1513,Coffee_room_02,video (50),0,1410,15,-1,25.0
1514,Coffee_room_02,video (50),0,1420,15,-1,25.0
1515,Coffee_room_02,video (50),0,1430,15,-1,25.0
1516,Coffee_room_02,video (50),0,1440,15,-1,25.0
1517,Coffee_room_02,video (50),0,1450,15,-1,25.0
1518,Coffee_room_02,video (50),0,1460,15,-1,25.0
1519,Coffee_room_02,video (50),0,1470,15,-1,25.0
1520,Coffee_room_02,video (50),0,1480,15,-1,25.0
1521,Coffee_room_02,video (50),0,1490,15,-1,25.0
1522,Coffee_room_02,video (50),0,1500,15,-1,25.0
1523,Coffee_room_02,video (50),0,1510,15,-1,25.0
1524,Coffee_room_02,video (50),0,1520,15,-1,25.0
1525,Coffee_room_02,video (50),0,1530,15,-1,25.0
1526,Coffee_room_02,video (50),0,1540,15,-1,25.0
1527,Coffee_room_02,video (50),0,1550,15,-1,25.0
1528,Coffee_room_02,video (50),0,1560,15,-1,25.0
1529,Coffee_room_02,video (50),0,1570,15,-1,25.0
1530,Coffee_room_02,video (50),0,1580,15,-1,25.0
1531,Coffee_room_02,video (50),0,1590,15,-1,25.0
1532,Coffee_room_02,video (50),0,1600,15,-1,25.0
1533,Coffee_room_02,video (50),0,1610,15,-1,25.0
1534,Coffee_room_02,video (50),0,1620,15,-1,25.0
1535,Coffee_room_02,video (50),0,1630,15,-1,25.0
1536,Coffee_room_02,video (50),0,1640,15,-1,25.0
1537,Coffee_room_02,video (50),0,1650,15,-1,25.0
1538,Coffee_room_02,video (50),0,1660,15,-1,25.0
1539,Coffee_room_02,video (50),0,1670,15,-1,25.0
1540,Coffee_room_02,video (50),0,1680,15,-1,25.0
1541,Coffee_room_02,video (50),0,1690,15,-1,25.0
1542,Coffee_room_02,video (50),0,1700,15,-1,25.0
1543,Coffee_room_02,video (50),0,1710,15,-1,25.0
1544,Coffee_room_02,video (50),0,1720,15,-1,25.0
1545,Coffee_room_02,video (50),0,1730,15,-1,25.0
1546,Coffee_room_02,video (50),0,1740,15,-1,25.0
1547,Coffee_room_02,video (50),0,1750,15,-1,25.0
1548,Coffee_room_02,video (50),0,1760,15,-1,25.0
1549,Coffee_room_02,video (50),0,1770,15,-1,25.0
1550,Coffee_room_02,video (50),0,1780,15,-1,25.0
1551,Coffee_room_02,video (50),0,1790,15,-1,25.0
1552,Coffee_room_02,video (50),0,1800,15,-1,25.0
1553,Coffee_room_02,video (50),0,1810,15,-1,25.0
1554,Coffee_room_02,video (50),0,1820,15,-1,25.0
1555,Coffee_room_02,video (50),0,1830,15,-1,25.0
1556,Coffee_room_02,video (50),0,1840,15,-1,25.0
1557,Coffee_room_02,video (50),0,1850,15,-1,25.0
1558,Coffee_room_02,video (50),0,1860,15,-1,25.0
1559,Coffee_room_02,video (50),0,1870,15,-1,25.0
1560,Coffee_room_02,video (50),0,1880,15,-1,25.0
1561,Coffee_room_02,video (50),0,1890,15,-1,25.0
1562,Coffee_room_02,video (50),0,1900,15,-1,25.0
1563,Coffee_room_02,video (50),0,1910,15,-1,25.0
1564,Coffee_room_02,video (50),0,1920,15,-1,25.0
1565,Coffee_room_02,video (50),0,1930,15,-1,25.0
1566,Coffee_room_02,video (51),1,40,15,75,25.0
1567,Coffee_room_02,video (51),1,50,15,75,25.0
1568,Coffee_room_02,video (51),1,60,15,75,25.0
1569,Coffee_room_02,video (51),2,70,15,75,25.0
1570,Coffee_room_02,video (51),2,100,15,75,25.0
1571,Coffee_room_02,video (51),0,110,15,75,25.0
1572,Coffee_room_02,video (51),0,120,15,75,25.0
1573,Coffee_room_02,video (51),0,130,15,75,25.0
1574,Coffee_room_02,video (51),0,140,15,75,25.0
1575,Coffee_room_02,video (51),0,150,15,75,25.0
1576,Coffee_room_02,video (51),0,160,15,75,25.0
1577,Coffee_room_02,video (51),0,170,15,75,25.0
1578,Coffee_room_02,video (51),0,180,15,75,25.0
1579,Coffee_room_02,video (52),0,0,15,-1,25.0
1580,Coffee_room_02,video (52),0,10,15,-1,25.0
1581,Coffee_room_02,video (52),0,20,15,-1,25.0
1582,Coffee_room_02,video (52),0,30,15,-1,25.0
1583,Coffee_room_02,video (52),0,40,15,-1,25.0
1584,Coffee_room_02,video (52),0,50,15,-1,25.0
1585,Coffee_room_02,video (52),0,60,15,-1,25.0
1586,Coffee_room_02,video (52),0,70,15,-1,25.0
1587,Coffee_room_02,video (52),0,80,15,-1,25.0
1588,Coffee_room_02,video (52),0,90,15,-1,25.0
1589,Coffee_room_02,video (52),0,100,15,-1,25.0
1590,Coffee_room_02,video (52),0,110,15,-1,25.0
1591,Coffee_room_02,video (52),0,120,15,-1,25.0
1592,Coffee_room_02,video (52),0,130,15,-1,25.0
1593,Coffee_room_02,video (52),0,140,15,-1,25.0
1594,Coffee_room_02,video (52),0,150,15,-1,25.0
1595,Coffee_room_02,video (52),0,160,15,-1,25.0
1596,Coffee_room_02,video (52),0,170,15,-1,25.0
1597,Coffee_room_02,video (52),0,180,15,-1,25.0
1598,Coffee_room_02,video (52),0,190,15,-1,25.0
1599,Coffee_room_02,video (52),0,200,15,-1,25.0
1600,Coffee_room_02,video (53),0,40,15,260,25.0
1601,Coffee_room_02,video (53),0,50,15,260,25.0
1602,Coffee_room_02,video (53),0,60,15,260,25.0
1603,Coffee_room_02,video (53),0,70,15,260,25.0
1604,Coffee_room_02,video (53),0,80,15,260,25.0
1605,Coffee_room_02,video (53),0,90,15,260,25.0
1606,Coffee_room_02,video (53),0,100,15,260,25.0
1607,Coffee_room_02,video (53),0,110,15,260,25.0
1608,Coffee_room_02,video (53),0,120,15,260,25.0
1609,Coffee_room_02,video (53),0,130,15,260,25.0
1610,Coffee_room_02,video (53),0,140,15,260,25.0
1611,Coffee_room_02,video (53),0,150,15,260,25.0
1612,Coffee_room_02,video (53),0,160,15,260,25.0
1613,Coffee_room_02,video (53),0,170,15,260,25.0
1614,Coffee_room_02,video (53),0,180,15,260,25.0
1615,Coffee_room_02,video (53),0,190,15,260,25.0
1616,Coffee_room_02,video (53),0,200,15,260,25.0
1617,Coffee_room_02,video (53),0,210,15,260,25.0
1618,Coffee_room_02,video (53),0,220,15,260,25.0
1619,Coffee_room_02,video (53),1,230,15,260,25.0
1620,Coffee_room_02,video (53),1,240,15,260,25.0
1621,Coffee_room_02,video (53),1,250,15,260,25.0
1622,Coffee_room_02,video (53),2,260,15,260,25.0
1623,Coffee_room_02,video (53),2,270,15,260,25.0
1624,Coffee_room_02,video (53),2,280,15,260,25.0
1625,Coffee_room_02,video (53),0,290,15,260,25.0
1626,Coffee_room_02,video (53),0,300,15,260,25.0
1627,Coffee_room_02,video (53),0,310,15,260,25.0
1628,Coffee_room_02,video (53),0,320,15,260,25.0
1629,Coffee_room_02,video (53),0,330,15,260,25.0
1630,Coffee_room_02,video (53),0,340,15,260,25.0
1631,Coffee_room_02,video (53),0,350,15,260,25.0
1632,Coffee_room_02,video (53),0,360,15,260,25.0
1633,Coffee_room_02,video (54),0,30,15,156,25.0
1634,Coffee_room_02,video (54),0,40,15,156,25.0
1635,Coffee_room_02,video (54),0,50,15,156,25.0
1636,Coffee_room_02,video (54),0,60,15,156,25.0
1637,Coffee_room_02,video (54),0,70,15,156,25.0
1638,Coffee_room_02,video (54),0,80,15,156,25.0
1639,Coffee_room_02,video (54),0,90,15,156,25.0
1640,Coffee_room_02,video (54),0,100,15,156,25.0
1641,Coffee_room_02,video (54),0,110,15,156,25.0
1642,Coffee_room_02,video (54),1,120,15,156,25.0
1643,Coffee_room_02,video (54),1,130,15,156,25.0
1644,Coffee_room_02,video (54),1,140,15,156,25.0
1645,Coffee_room_02,video (54),2,150,15,156,25.0
1646,Coffee_room_02,video (54),2,170,15,156,25.0
1647,Coffee_room_02,video (54),0,180,15,156,25.0
1648,Coffee_room_02,video (54),0,190,15,156,25.0
1649,Coffee_room_02,video (55),0,0,15,216,25.0
1650,Coffee_room_02,video (55),0,10,15,216,25.0
1651,Coffee_room_02,video (55),0,20,15,216,25.0
1652,Coffee_room_02,video (55),0,30,15,216,25.0
1653,Coffee_room_02,video (55),0,40,15,216,25.0
1654,Coffee_room_02,video (55),0,50,15,216,25.0
1655,Coffee_room_02,video (55),0,60,15,216,25.0
1656,Coffee_room_02,video (55),0,70,15,216,25.0
1657,Coffee_room_02,video (55),0,80,15,216,25.0
1658,Coffee_room_02,video (55),0,90,15,216,25.0
1659,Coffee_room_02,video (55),0,100,15,216,25.0
1660,Coffee_room_02,video (55),0,110,15,216,25.0
1661,Coffee_room_02,video (55),0,120,15,216,25.0
1662,Coffee_room_02,video (55),0,130,15,216,25.0
1663,Coffee_room_02,video (55),0,140,15,216,25.0
1664,Coffee_room_02,video (55),0,150,15,216,25.0
1665,Coffee_room_02,video (55),0,160,15,216,25.0
1666,Coffee_room_02,video (55),0,170,15,216,25.0
1667,Coffee_room_02,video (55),1,180,15,216,25.0
1668,Coffee_room_02,video (55),1,190,15,216,25.0
1669,Coffee_room_02,video (55),1,200,15,216,25.0
1670,Coffee_room_02,video (55),2,210,15,216,25.0
1671,Coffee_room_02,video (55),2,230,15,216,25.0
1672,Coffee_room_02,video (55),0,240,15,216,25.0
1673,Coffee_room_02,video (55),0,250,15,216,25.0
1674,Coffee_room_02,video (55),0,260,15,216,25.0
1675,Coffee_room_02,video (55),0,270,15,216,25.0
1676,Coffee_room_02,video (55),0,280,15,216,25.0
1677,Coffee_room_02,video (55),0,290,15,216,25.0
1678,Coffee_room_02,video (55),0,300,15,216,25.0
1679,Coffee_room_02,video (56),0,10,15,300,25.0
1680,Coffee_room_02,video (56),0,20,15,300,25.0
1681,Coffee_room_02,video (56),0,30,15,300,25.0
1682,Coffee_room_02,video (56),0,40,15,300,25.0
1683,Coffee_room_02,video (56),0,50,15,300,25.0
1684,Coffee_room_02,video (56),0,60,15,300,25.0
1685,Coffee_room_02,video (56),0,70,15,300,25.0
1686,Coffee_room_02,video (56),0,80,15,300,25.0
1687,Coffee_room_02,video (56),0,90,15,300,25.0
1688,Coffee_room_02,video (56),0,100,15,300,25.0
1689,Coffee_room_02,video (56),0,110,15,300,25.0
1690,Coffee_room_02,video (56),0,120,15,300,25.0
1691,Coffee_room_02,video (56),0,130,15,300,25.0
1692,Coffee_room_02,video (56),0,140,15,300,25.0
1693,Coffee_room_02,video (56),0,150,15,300,25.0
1694,Coffee_room_02,video (56),0,160,15,300,25.0
1695,Coffee_room_02,video (56),0,170,15,300,25.0
1696,Coffee_room_02,video (56),0,180,15,300,25.0
1697,Coffee_room_02,video (56),0,190,15,300,25.0
1698,Coffee_room_02,video (56),0,200,15,300,25.0
1699,Coffee_room_02,video (56),0,210,15,300,25.0
1700,Coffee_room_02,video (56),0,220,15,300,25.0
1701,Coffee_room_02,video (56),0,230,15,300,25.0
1702,Coffee_room_02,video (56),0,240,15,300,25.0
1703,Coffee_room_02,video (56),0,250,15,300,25.0
1704,Coffee_room_02,video (56),0,260,15,300,25.0
1705,Coffee_room_02,video (56),1,270,15,300,25.0
1706,Coffee_room_02,video (56),1,280,15,300,25.0
1707,Coffee_room_02,video (56),1,290,15,300,25.0
1708,Coffee_room_02,video (56),2,300,15,300,25.0
1709,Coffee_room_02,video (56),2,310,15,300,25.0
1710,Coffee_room_02,video (56),2,320,15,300,25.0
1711,Coffee_room_02,video (56),0,330,15,300,25.0
1712,Coffee_room_02,video (56),0,340,15,300,25.0
1713,Coffee_room_02,video (56),0,350,15,300,25.0
1714,Coffee_room_02,video (56),0,360,15,300,25.0
1715,Coffee_room_02,video (56),0,370,15,300,25.0
