Joint1_X,Joint1_Y,Joint1_Z,Joint2_X,Joint2_Y,Joint2_Z,Joint3_X,Joint3_Y,Joint3_Z,Joint4_X,Joint4_Y,Joint4_Z,Joint5_X,Joint5_Y,Joint5_Z,Joint6_X,Joint6_Y,Joint6_Z,Joint7_X,Joint7_Y,Joint7_Z,Joint8_X,Joint8_Y,Joint8_Z,Joint9_X,Joint9_Y,Joint9_Z,Joint10_X,Joint10_Y,Joint10_Z,Joint11_X,Joint11_Y,Joint11_Z,Joint12_X,Joint12_Y,Joint12_Z,Joint13_X,Joint13_Y,Joint13_Z,Joint14_X,Joint14_Y,Joint14_Z,Joint15_X,Joint15_Y,Joint15_Z,Joint16_X,Joint16_Y,Joint16_Z,Joint17_X,Joint17_Y,Joint17_Z,Joint18_X,Joint18_Y,Joint18_Z,Joint19_X,Joint19_Y,Joint19_Z,Joint20_X,Joint20_Y,Joint20_Z,Joint21_X,Joint21_Y,Joint21_Z,Joint22_X,Joint22_Y,Joint22_Z,Joint23_X,Joint23_Y,Joint23_Z,Joint24_X,Joint24_Y,Joint24_Z,Joint25_X,Joint25_Y,Joint25_Z,Joint26_X,Joint26_Y,Joint26_Z,Joint27_X,Joint27_Y,Joint27_Z,Joint28_X,Joint28_Y,Joint28_Z,Joint29_X,Joint29_Y,Joint29_Z,Joint30_X,Joint30_Y,Joint30_Z,Joint31_X,Joint31_Y,Joint31_Z,Joint32_X,Joint32_Y,Joint32_Z,Joint33_X,Joint33_Y,Joint33_Z,0
0.437179744,0.601552308,0.000991108,0.443950474,0.592881262,0.000710805,0.445997804,0.594208956,-0.003413829,0.447969854,0.595558941,-0.000113122,0.443101436,0.589353681,0.000459068,0.444241285,0.588613689,-0.000225979,0.445424825,0.587935925,-0.002335767,0.462217569,0.607392192,0.000128644,0.459032267,0.596882343,-0.000145994,0.444855005,0.619978309,-0.000690386,0.44228977,0.61724788,-0.000527545,0.486014068,0.717004836,-0.261283845,0.497306436,0.65690136,-0.09931498,0.491192311,0.860829115,-0.247882068,0.517086864,0.755474091,0.017868239,0.467170209,0.944172382,-0.268927753,0.488737524,0.798304915,-0.009707981,0.467422932,0.968223453,-0.248491704,0.486275524,0.799212694,0.007290946,0.459251821,0.959492326,-0.253444403,0.480142921,0.803325415,-0.002931156,0.460244954,0.948045254,-0.253997087,0.481671184,0.806810856,0.004876002,0.483714819,0.877069712,-0.06735906,0.489692926,0.842465878,0.070281126,0.485489607,0.97355175,0.138175443,0.487835944,0.919946492,0.307109565,0.500126243,1.025591612,0.303789109,0.496925801,0.971993923,0.450868994,0.511068761,1.036551118,0.287614018,0.504970431,0.983682156,0.438487411,0.472316742,1.041367054,0.259577096,0.473246336,0.984135628,0.400479466,0
0.43448621,0.598879933,0.000102142,0.442791641,0.590850532,0.000975806,0.445147097,0.592502475,-0.002466278,0.447423071,0.59417814,0.000177128,0.441031396,0.586689711,0.000685095,0.441973358,0.585651517,-1.28E-05,0.442936242,0.58466047,-0.002270153,0.462272078,0.6057145,0.000579583,0.45656991,0.592662871,0.000104012,0.44204393,0.617522836,-0.000421612,0.438823134,0.613560259,-0.000604476,0.491489291,0.710329771,-0.247233167,0.482271016,0.64832598,-0.086097844,0.495469958,0.846515238,-0.237290755,0.486622155,0.744806051,0.025240751,0.467511415,0.937966943,-0.244721085,0.447764695,0.795573413,-0.043302074,0.470257908,0.965067446,-0.219730675,0.440799952,0.802797198,-0.035815466,0.458989739,0.957483947,-0.225699112,0.435657918,0.806118667,-0.04688441,0.458708167,0.943719685,-0.227810308,0.439061999,0.807264388,-0.036287434,0.485634118,0.868821263,-0.064427704,0.48011446,0.832882702,0.069157079,0.484570742,0.956644535,0.095500328,0.471470654,0.889894068,0.257577807,0.498718202,0.979908466,0.235469162,0.477071553,0.928975701,0.44690156,0.509833097,0.985285163,0.229291707,0.485474229,0.939057946,0.441459209,0.470611811,0.992147028,0.219366059,0.45167318,0.941450119,0.404679,0
0.435657591,0.595016062,0.000129787,0.444654912,0.590342879,0.00104192,0.446627229,0.59283036,-0.003149928,0.448529929,0.595324576,8.40E-05,0.443967849,0.584784985,0.000157061,0.445298433,0.583537042,4.52E-05,0.446644574,0.582340479,-0.002768443,0.462547094,0.611175418,0.001230147,0.460263461,0.593010068,0.000286871,0.441177189,0.615347445,-2.81E-05,0.439066917,0.610579789,-0.000638119,0.487498134,0.718954563,-0.276391774,0.489530683,0.644343555,-0.107522398,0.492917866,0.860192776,-0.211936876,0.502361298,0.738051653,0.012656943,0.457081884,0.934373558,-0.25834313,0.462286949,0.785984755,-0.075744152,0.459632009,0.960643291,-0.218842357,0.45864296,0.789999068,-0.056535397,0.450860709,0.949451804,-0.2269274,0.452080727,0.796699524,-0.068300501,0.449999422,0.936510146,-0.231347322,0.453702241,0.798675835,-0.056391854,0.477740854,0.872496545,-0.07225541,0.476280212,0.830757439,0.070782557,0.478929341,0.953294754,0.086079679,0.475596964,0.883864582,0.26940605,0.491839856,0.988461912,0.224262029,0.483191311,0.91920644,0.451020777,0.500297904,0.994962275,0.209354639,0.489197105,0.927715302,0.445631802,0.467148781,0.999179542,0.182877496,0.464393407,0.927788019,0.406751812,0
0.560566306,0.461275667,0.000734466,0.565386951,0.444750041,0.000842762,0.568109453,0.44425562,-0.003926623,0.570798397,0.443805307,-0.000953981,0.562551439,0.443647116,0.000515244,0.562801182,0.442359298,-0.001176208,0.56313175,0.441120028,-0.001961524,0.586330056,0.44513014,-9.77E-05,0.575749278,0.441492975,-0.000157033,0.572350919,0.473947972,0.000616354,0.567069948,0.472993165,0.000547008,0.631508887,0.523655057,-0.224738881,0.589897692,0.512717545,-0.046885137,0.651413858,0.643947363,-0.321470052,0.588703632,0.601586223,0.076832995,0.613736272,0.744902134,-0.340646297,0.573653817,0.663433611,0.162120745,0.609683692,0.776947439,-0.361628592,0.571440637,0.682452977,0.190199688,0.596801579,0.768347263,-0.366702586,0.569449723,0.680480063,0.181931958,0.599014044,0.754680634,-0.362157077,0.572305083,0.673947334,0.18003571,0.628750026,0.739842176,-0.0670771,0.603432119,0.730683744,0.086855419,0.643803596,0.889900684,0.020295871,0.614945829,0.85997653,0.333492488,0.666434109,1.022875547,-0.003042399,0.639560223,0.970700145,0.403921306,0.682523131,1.042276025,0.016027503,0.652234077,0.990879774,0.42011711,0.629051208,1.074992657,0.03828897,0.603948772,1.009717345,0.44667989,0
0.433820367,0.596709251,7.52E-06,0.441741407,0.587693393,0.001058244,0.443782121,0.589362741,-0.003703587,0.445767313,0.591075897,-0.00022262,0.441615075,0.58338511,0.000161616,0.443201929,0.582347631,2.42E-05,0.444807172,0.581391573,-0.002357929,0.460743695,0.60417521,0.000657764,0.459328562,0.591072679,-0.000303094,0.441377759,0.616205931,0.000168636,0.439390987,0.611906052,-0.000396324,0.485095024,0.712313831,-0.220607966,0.488117814,0.656202018,-0.070083208,0.485803068,0.84202981,-0.224526182,0.50528717,0.755337238,0.027480392,0.461758673,0.932139814,-0.216161251,0.485010445,0.818798184,-0.020331904,0.462226838,0.960241139,-0.199248344,0.483687162,0.831580937,-0.017319007,0.452613264,0.952421784,-0.203945741,0.480609655,0.834254384,-0.026569985,0.453402162,0.938841701,-0.205488369,0.480882019,0.832592487,-0.018296935,0.478970677,0.88421756,-0.058667049,0.477278143,0.854441166,0.06731908,0.477103293,0.993656874,0.076134555,0.477501631,0.935955465,0.288198441,0.499202996,1.054334641,0.172758132,0.490270674,0.996845305,0.390114337,0.510731518,1.064491987,0.166433394,0.497395843,1.008927345,0.388196766,0.472657651,1.078551054,0.152289316,0.470180839,1.015466213,0.365514547,0
0.432804197,0.591212451,0.001050944,0.443153024,0.587990403,0.002242985,0.444676965,0.591370225,-0.003700351,0.446095854,0.594728768,-0.000362861,0.444091111,0.581187129,4.82E-05,0.446261764,0.579749346,0.000754918,0.448383033,0.578383982,-0.002088988,0.46039176,0.614649355,0.001346999,0.464460403,0.592178226,0.001040873,0.437013298,0.614977062,2.34E-05,0.436787724,0.607904196,-0.000815159,0.482451856,0.720609486,-0.268848479,0.487021863,0.646857321,-0.113433711,0.493449181,0.852454185,-0.222710684,0.498306036,0.738783598,0.005681504,0.457694024,0.927301228,-0.266025364,0.467325777,0.797420681,-0.087049469,0.460298419,0.954427123,-0.238421008,0.465943009,0.807187021,-0.067488156,0.451996565,0.945235312,-0.244301468,0.460957646,0.811413288,-0.078118153,0.451239616,0.93269366,-0.24575597,0.459327638,0.812256932,-0.067246258,0.452035218,0.866366208,-0.073288098,0.454892963,0.833060324,0.065721996,0.458289415,0.905097187,0.136342958,0.462130189,0.871565282,0.267641306,0.465262622,0.948156238,0.358459681,0.468739927,0.91046226,0.536527932,0.46931991,0.957191646,0.331799477,0.472961724,0.919401169,0.512421131,0.44935745,0.954380751,0.283948123,0.455781758,0.919032097,0.453518361,0
0.43413198,0.602074265,-9.55E-05,0.443327427,0.592184782,0.001394655,0.445944786,0.593506753,-0.003105263,0.448502928,0.594887257,0.000144618,0.440849632,0.588580608,0.000849268,0.441524774,0.587637067,0.000127236,0.442213386,0.58673954,-0.002442757,0.464178711,0.605822086,0.00030855,0.455545217,0.594527721,0.000133825,0.442698091,0.62050426,-0.00021209,0.438196748,0.616755128,-0.0003962,0.4936198,0.708551049,-0.23346284,0.473633736,0.661209166,-0.073986933,0.49335447,0.834905684,-0.255875468,0.48173663,0.758757889,0.034030281,0.463633895,0.934846401,-0.24255845,0.455236763,0.820394218,-0.013124942,0.466202497,0.963363647,-0.229369074,0.451683372,0.833054125,-0.004844805,0.453286767,0.95782429,-0.234080061,0.447265625,0.836434484,-0.016362268,0.453308702,0.944876611,-0.235779658,0.449901879,0.835134089,-0.007380318,0.484798342,0.884025872,-0.063451923,0.470987588,0.856176734,0.071051143,0.482166618,0.995369434,0.099188603,0.465878189,0.939448595,0.284617245,0.489725649,1.058632493,0.275336534,0.475993365,1.004322886,0.506355226,0.500210464,1.069553852,0.263562888,0.484097838,1.01686275,0.489372492,0.455476552,1.082476616,0.225956827,0.452575773,1.025452614,0.43275249,0
0.431831479,0.599581063,-0.000181436,0.441332191,0.59069252,0.001746784,0.443929553,0.592308879,-0.002662212,0.446444124,0.59398067,-2.70E-05,0.439106733,0.586759508,0.001063517,0.440111011,0.58584106,8.36E-05,0.441102803,0.584969461,-0.00242179,0.463563949,0.607133389,0.001246026,0.456480831,0.594502509,0.000289679,0.440843284,0.620142698,3.54E-05,0.436989039,0.616368115,-0.000603091,0.495155901,0.714230239,-0.236085415,0.482373595,0.658816993,-0.074321851,0.499519736,0.846241891,-0.23273167,0.490695983,0.754345655,0.038320765,0.462005824,0.93618536,-0.221943751,0.454004675,0.803202033,-0.032488253,0.465708613,0.964258671,-0.191007018,0.449183941,0.812583387,-0.023101306,0.453349859,0.956721008,-0.197409898,0.444864094,0.814836085,-0.034306366,0.453090429,0.943600714,-0.201988935,0.446881086,0.815638602,-0.021514446,0.485888034,0.892537475,-0.067633286,0.476814181,0.858429849,0.068159528,0.485080183,0.965620339,0.109865859,0.47033456,0.909584522,0.244211316,0.488496751,1.003349781,0.31322518,0.476605624,0.951943636,0.535365522,0.495262951,1.011510372,0.295137316,0.48459956,0.962669194,0.508095562,0.462439626,1.013660789,0.250751734,0.454787165,0.965030313,0.432654411,0
0.434617639,0.595677614,-3.76E-05,0.444795877,0.591129184,0.001583657,0.447095811,0.593664467,-0.003135214,0.449320287,0.596212626,0.000624827,0.442581534,0.585850358,6.24E-05,0.443382859,0.584749937,0.000841545,0.444209456,0.583638012,-0.002319903,0.463233829,0.613017201,0.001012201,0.45621103,0.595859289,0.000612411,0.44001317,0.617802382,-0.000394356,0.43661508,0.61284101,-0.000409595,0.48730278,0.721775651,-0.242999792,0.475470603,0.656941056,-0.1017024,0.490473717,0.851128817,-0.210641026,0.485773683,0.749562263,0.011000617,0.461432815,0.931103051,-0.22776641,0.45838508,0.802440405,-0.059008438,0.464946657,0.95607233,-0.199651793,0.456225961,0.810662389,-0.038941905,0.455329418,0.946918666,-0.206877559,0.453082085,0.814416051,-0.051378965,0.453724861,0.935842812,-0.210416496,0.453171372,0.815697372,-0.039574992,0.474078774,0.865286052,-0.065692544,0.463963151,0.830641389,0.061515786,0.472465515,0.937129796,0.1059191,0.462521076,0.890659928,0.245225832,0.47927323,0.99585861,0.315749437,0.466898471,0.938292027,0.503556788,0.484369636,1.006008744,0.292418778,0.472933501,0.950332701,0.482792169,0.458107501,1.009460568,0.235003754,0.446633369,0.945978761,0.419681609,0
0.430550933,0.601008773,-2.15E-06,0.440930605,0.596731067,0.000719437,0.44328019,0.59973532,-0.002861806,0.445576072,0.60275209,0.000253174,0.438705951,0.589737296,0.000237049,0.439571798,0.587823749,0.000363182,0.440431327,0.585904956,-0.002310523,0.460547745,0.617181778,0.001204332,0.453671575,0.594588637,0.000475019,0.436491519,0.62214148,-0.000165044,0.433336377,0.615530372,-0.000382692,0.488756806,0.723503232,-0.281181365,0.478743941,0.638949573,-0.124461912,0.492608011,0.861317277,-0.228231549,0.483931094,0.726226211,0.007091232,0.458385527,0.934954405,-0.257140189,0.446809024,0.777412593,-0.084016368,0.463529289,0.959096313,-0.221325323,0.443515152,0.780918479,-0.059954405,0.453145415,0.947780252,-0.23158887,0.439237654,0.789379478,-0.075804941,0.450384617,0.935769439,-0.235255912,0.441026658,0.793052733,-0.060626373,0.48269099,0.859521329,-0.076027676,0.476242125,0.814217508,0.068638884,0.483063549,0.94055593,0.095257908,0.476907015,0.874732971,0.250289828,0.498387873,0.970913887,0.265284091,0.483210802,0.912917137,0.463522434,0.50627166,0.975471854,0.245389089,0.48923102,0.920923293,0.452338606,0.475374877,0.981753409,0.208934098,0.463921696,0.922028184,0.397257596,0
0.43168968,0.59537673,0.000343404,0.441625416,0.592749238,0.001479149,0.443790704,0.596250713,-0.003324574,0.445886463,0.599737644,0.000285357,0.439799875,0.584691703,-1.48E-06,0.440895289,0.582576513,0.001109016,0.441964626,0.580460787,-0.002216538,0.460267931,0.617079914,0.001170385,0.454619646,0.590449214,0.000754041,0.436863482,0.618777394,0.000142919,0.43401137,0.610979915,-0.000487026,0.487949789,0.72338742,-0.277479678,0.478211015,0.638584733,-0.127771512,0.49763906,0.854961514,-0.217751279,0.485752583,0.725218475,-0.000113161,0.460305542,0.925181806,-0.257540733,0.453759104,0.777425706,-0.085551865,0.464180321,0.952416897,-0.219028667,0.451815784,0.785091698,-0.06170537,0.452970207,0.94076097,-0.227706626,0.449095458,0.790818691,-0.075223722,0.450854242,0.928196967,-0.231580362,0.448558986,0.792688429,-0.060754344,0.462822199,0.850635946,-0.071501225,0.456371963,0.808252215,0.064112231,0.462871253,0.915497184,0.107114151,0.462295085,0.859773636,0.24972932,0.472948879,0.962895989,0.320490271,0.471189708,0.900013566,0.50238198,0.477209955,0.970430493,0.296134591,0.477231175,0.908788562,0.484307349,0.4567931,0.976174235,0.241200551,0.456757396,0.909687817,0.426413417,0
0.431157738,0.600498915,7.32E-05,0.44121176,0.596432805,0.000837438,0.443597972,0.59926188,-0.002816409,0.445934415,0.602103591,0.000189411,0.438634992,0.589502931,0.000192335,0.439368099,0.587591767,0.000302159,0.440089285,0.585668325,-0.00220521,0.46078968,0.616707325,0.001212207,0.45322004,0.59392035,0.000518874,0.437333077,0.621472597,-0.000346558,0.433912307,0.615143538,-0.0005452,0.491364032,0.720170736,-0.287410319,0.476740301,0.635087013,-0.123943545,0.49695766,0.854290843,-0.228796244,0.487050861,0.717394114,0.003387793,0.465040565,0.931429744,-0.274103463,0.453906357,0.757773519,-0.081845827,0.471242458,0.956362128,-0.234562173,0.451476216,0.756976068,-0.05701261,0.45981589,0.94543606,-0.244130701,0.445276022,0.765440702,-0.072585024,0.456180871,0.93310076,-0.247637168,0.446837336,0.770402312,-0.058349811,0.48544994,0.85306859,-0.075768732,0.476935983,0.806331754,0.070121661,0.48628521,0.931533098,0.094438903,0.480609775,0.854204655,0.259834886,0.497132003,0.948372006,0.270642519,0.486409694,0.887652636,0.457440436,0.504306734,0.95077002,0.253238231,0.491928041,0.894756198,0.453941137,0.472571105,0.958457887,0.225877851,0.46884948,0.898106515,0.413984001,0
0.432542205,0.600597143,0.00029162,0.442230582,0.594437003,0.001117752,0.445085496,0.596376538,-0.002678345,0.447886974,0.598337531,0.000326901,0.438197732,0.589489818,9.81E-05,0.438192636,0.58804661,4.76E-05,0.438191772,0.586591601,-0.002236417,0.462083191,0.610155821,0.00050686,0.449984908,0.594145954,0.000888997,0.439852536,0.619282126,-0.00083688,0.434604049,0.614608645,-0.000424459,0.491383642,0.707918823,-0.268137217,0.468963981,0.644442499,-0.106215097,0.492237359,0.835294545,-0.252792895,0.475503772,0.730160713,0.011757954,0.472074181,0.921849549,-0.285308838,0.445300132,0.783426106,-0.048881311,0.478762269,0.946368337,-0.26772216,0.439981699,0.789210558,-0.030569192,0.467144251,0.939242184,-0.275417358,0.435764223,0.79864645,-0.047070574,0.464041501,0.927712858,-0.276025236,0.43930462,0.800320089,-0.035461981,0.492155135,0.840313375,-0.074965551,0.478751183,0.80244118,0.07208275,0.490898013,0.934416771,0.130905911,0.47587502,0.871062696,0.287845433,0.497573733,0.975467384,0.33537817,0.479559153,0.922460258,0.493574351,0.50579226,0.980921149,0.318054765,0.486667097,0.932173193,0.487979829,0.469205856,0.993730247,0.283785999,0.459771693,0.937512755,0.440637857,0
0.432590187,0.605492115,1.62E-05,0.44272545,0.598366618,0.000993319,0.445450842,0.600215018,-0.002690428,0.448119611,0.602081954,0.000375121,0.439383477,0.593719244,0.000276514,0.439696699,0.592408657,0.000178224,0.440002829,0.591114283,-0.002087259,0.463063627,0.612735152,0.000437937,0.452850074,0.597908974,0.000863516,0.440191686,0.623434067,-0.000680548,0.435533345,0.618950844,-0.000221077,0.49322775,0.710104704,-0.263430893,0.468815386,0.645041525,-0.101241879,0.489501834,0.839624703,-0.25569573,0.474648088,0.730088353,0.017832253,0.467940122,0.932848632,-0.2807253,0.445948929,0.787889302,-0.046829343,0.474859238,0.958516777,-0.265978605,0.441988289,0.794496894,-0.031605586,0.461903363,0.951872349,-0.27386722,0.436690152,0.804362655,-0.048658174,0.458934039,0.93949008,-0.273704737,0.440118015,0.806036592,-0.036074415,0.491940677,0.84661746,-0.072421566,0.478950471,0.809974492,0.070950501,0.49725157,0.942241013,0.120109156,0.481459647,0.883499444,0.306712985,0.511805534,0.977605999,0.289316088,0.49099201,0.939628839,0.466306418,0.520910263,0.981180429,0.271826327,0.498295665,0.947350562,0.463371277,0.487142742,0.997051775,0.246489987,0.473966718,0.959249318,0.425076276,0
0.555359304,0.460653275,-0.0005519,0.561493635,0.445461959,0.001360949,0.564197123,0.444784045,-0.003539526,0.566863418,0.444147825,-0.00092947,0.55802995,0.445770055,0.000949933,0.557934284,0.445338398,-0.001269963,0.557902753,0.444929928,-0.00123716,0.581411839,0.447205007,0.000634364,0.570043027,0.44754076,-0.000128135,0.566894472,0.473291785,0.000367096,0.561149716,0.474059999,0.000793026,0.622713983,0.529011309,-0.197039172,0.575790286,0.526412845,-0.028806722,0.637130141,0.650288582,-0.266319901,0.578001976,0.635946453,0.076356225,0.602060854,0.74382627,-0.2861408,0.564727604,0.717347801,0.131489918,0.597833931,0.770997822,-0.300532699,0.559199452,0.74258548,0.149560183,0.584110737,0.765353262,-0.302882224,0.559139073,0.741061211,0.140838653,0.586034298,0.755507886,-0.299809098,0.563536525,0.732086241,0.142020315,0.62551856,0.737242401,-0.064742886,0.595148981,0.729818583,0.086250134,0.610330641,0.902695656,-0.148848638,0.60521549,0.871029735,0.156395227,0.654710352,1.0245502,-0.062186059,0.634864509,1.003875136,0.2108064,0.669210434,1.039150119,-0.05352331,0.646841109,1.023999929,0.222056746,0.632506251,1.07311821,-0.063238479,0.607479334,1.050086975,0.223237067,1
0.432604313,0.606889665,7.25E-05,0.442266613,0.599790215,0.000816256,0.444928229,0.60161972,-0.002689209,0.447546929,0.603475749,0.000351391,0.439327955,0.595015764,0.000425268,0.439816058,0.593608379,9.86E-06,0.440303743,0.592202246,-0.002228106,0.462279975,0.6141541,0.000513235,0.453827113,0.598989129,0.000858158,0.440417677,0.625078082,-0.000619884,0.436155856,0.620470643,-8.18E-05,0.493583292,0.712804794,-0.268018752,0.470783621,0.649220288,-0.101121865,0.492507339,0.837748289,-0.265783459,0.473722756,0.734251559,0.017341338,0.473812193,0.931611538,-0.289377391,0.443103492,0.787983298,-0.052026726,0.480295211,0.956434309,-0.279891163,0.438734025,0.792644918,-0.039098207,0.467666268,0.949616313,-0.287364006,0.432794154,0.801267087,-0.055241697,0.464785546,0.937437415,-0.285751402,0.436149001,0.803759217,-0.043275248,0.491372854,0.854510069,-0.076661438,0.478592157,0.817932189,0.075215675,0.497090936,0.950525224,0.120348364,0.479261935,0.885430574,0.32033515,0.515936792,0.981918693,0.231518775,0.492127985,0.936374664,0.457636952,0.526231766,0.985804677,0.222526863,0.500502884,0.944966376,0.459418178,0.491436958,1.000292063,0.219198495,0.473354578,0.953994989,0.431743234,1
0.432517558,0.601763308,0.00027335,0.441542894,0.592079401,0.000932256,0.444065154,0.593284547,-0.002792431,0.446535021,0.594521761,0.000549159,0.439121425,0.588979304,0.000759907,0.439881951,0.588293552,-0.000105726,0.44064045,0.587614536,-0.001974717,0.461987168,0.603562713,0.000131534,0.453563869,0.594816744,0.000231331,0.440941095,0.619785011,-0.000699402,0.437385142,0.616650879,0.000285533,0.496544182,0.708914101,-0.210324049,0.46412757,0.659899712,-0.061863687,0.491263688,0.834117413,-0.24289313,0.466876715,0.757561982,0.038720574,0.471699595,0.934239268,-0.233773276,0.444989979,0.800009668,0.00938898,0.475310624,0.958139002,-0.233770922,0.441821486,0.801735401,0.015377531,0.461814553,0.953723252,-0.237851247,0.436575085,0.804045022,0.002955923,0.460342169,0.941769898,-0.237502187,0.439634174,0.807250738,0.013252771,0.496023625,0.870000839,-0.061993148,0.478454232,0.841443717,0.071075022,0.506992221,0.977433145,0.068153694,0.48411122,0.916016221,0.299327493,0.541884482,0.987225354,0.178253129,0.505913258,0.971747458,0.416095883,0.553112268,0.985410273,0.176666602,0.516543329,0.982434154,0.420017928,0.524935007,1.004990339,0.181570128,0.481231868,0.989913464,0.40587768,1
0.432047427,0.607963324,0.000354466,0.440597117,0.59682858,0.000862379,0.443200678,0.597505331,-0.002548394,0.445747823,0.598224699,-0.000256153,0.437725902,0.594722629,0.000800656,0.438118011,0.594146252,-0.000568842,0.438560605,0.593595624,-0.001822421,0.461436242,0.606748104,2.24E-05,0.451812327,0.600666881,-0.000333875,0.441322088,0.62493974,-0.000936782,0.436639965,0.622706294,-0.00092405,0.486142039,0.707129478,-0.23059611,0.477235764,0.664521933,-0.075254127,0.487866402,0.836235106,-0.259444624,0.481737822,0.757730007,0.028800827,0.469554335,0.931637943,-0.246719867,0.460347176,0.815258622,0.012928823,0.470559299,0.955936372,-0.236798972,0.455584049,0.825459063,0.022535235,0.460972309,0.952634394,-0.241857246,0.453031778,0.827728152,0.012502707,0.462427497,0.941443324,-0.242550522,0.456118792,0.826569855,0.021271793,0.494227111,0.865194976,-0.057189934,0.489352942,0.837612569,0.065023273,0.484274477,0.974132955,0.126238763,0.479645699,0.935791016,0.286829919,0.491247207,1.050080419,0.331451625,0.48435685,1.009277821,0.458871245,0.500742078,1.063653827,0.317599386,0.491592675,1.023735046,0.444079578,0.459345788,1.069370508,0.278739005,0.456808418,1.024109721,0.401270181,1
0.428404689,0.60094142,0.000668203,0.438344032,0.590026021,0.001305223,0.441131592,0.590980172,-0.002338368,0.443851948,0.591987133,-0.000468545,0.43532908,0.587856829,0.00067935,0.435798347,0.58746624,-0.000759405,0.436304152,0.587075055,-0.001851253,0.460153013,0.602303028,0.000499075,0.450455129,0.595920742,-4.91E-05,0.437567413,0.619948506,-0.000936876,0.432935715,0.617722929,-0.000537265,0.483944058,0.707304001,-0.229316518,0.476905078,0.658813298,-0.075176008,0.489444107,0.835081875,-0.250084847,0.480517685,0.749303639,0.032496355,0.468882173,0.927427173,-0.23684825,0.449176371,0.792314827,0.001544051,0.47155422,0.949530065,-0.221773773,0.442587972,0.796527922,0.010603255,0.461437166,0.945686519,-0.226044312,0.437832057,0.798318267,-0.000756544,0.462047309,0.935329676,-0.227642953,0.441310555,0.80093956,0.010691728,0.497313321,0.863741696,-0.059487421,0.494180888,0.83171159,0.064822145,0.485327363,0.951761007,0.118648052,0.482208371,0.904485464,0.273748964,0.492396981,1.016772985,0.324811548,0.485150337,0.961138189,0.471497029,0.501508117,1.028138041,0.311403245,0.493147135,0.973043442,0.459816933,0.46133399,1.031577945,0.277818501,0.45673424,0.973772585,0.422946274,1
0.432434946,0.602786958,0.00059442,0.442186326,0.593513727,0.001009359,0.444779754,0.594805479,-0.002733709,0.447294772,0.596150637,-0.000281855,0.439408362,0.590433955,0.000730172,0.439853787,0.589796722,-0.000650786,0.440348893,0.589190722,-0.00200647,0.462349474,0.607424855,0.000337369,0.453081548,0.598123193,-0.000423411,0.440203041,0.621776104,-0.001053201,0.435734332,0.618669629,-0.000899463,0.484956801,0.711843073,-0.250086725,0.478102952,0.660496235,-0.094010867,0.490359008,0.84528482,-0.260727197,0.492521346,0.753746033,0.020340877,0.468069524,0.934170246,-0.25524205,0.474180311,0.811690927,-0.004612533,0.468746483,0.958047688,-0.237940043,0.470689952,0.820439219,0.009603122,0.46010685,0.952489614,-0.243231162,0.469023287,0.823790133,-0.001095553,0.461460561,0.941469491,-0.244917378,0.471397132,0.82352984,0.008593359,0.493529826,0.866369665,-0.064967714,0.489671171,0.833972156,0.067319557,0.484736532,0.968030512,0.137983173,0.479752064,0.920047581,0.305085719,0.492279857,1.041071653,0.367899418,0.482446551,0.981661201,0.525734305,0.501697659,1.054989338,0.350004017,0.489818573,0.995341837,0.506858349,0.45814544,1.056497812,0.29850316,0.453054279,0.991296768,0.454113692,1
0.43460235,0.605664432,-2.54E-05,0.444528937,0.595970273,0.001111607,0.447127998,0.597507477,-0.002909409,0.449685961,0.59907639,0.000874906,0.442042381,0.591937423,0.000471611,0.442717195,0.590734959,0.000603102,0.443372726,0.589554429,-0.002322657,0.465223283,0.608577967,0.000204208,0.456628561,0.596369386,0.000727158,0.442918181,0.623909712,-0.000428673,0.438952953,0.619515955,0.0005497,0.498448998,0.711024404,-0.203472406,0.462846071,0.659462929,-0.055154674,0.492017657,0.835216582,-0.245084971,0.461456597,0.756160855,0.037313871,0.475712568,0.935656905,-0.224709198,0.443416178,0.822818995,-0.023050847,0.481151521,0.959840775,-0.224683076,0.440496415,0.831344306,-0.022419047,0.467846721,0.955465674,-0.229490831,0.436732978,0.83814913,-0.036615275,0.466011465,0.943398595,-0.227876991,0.440100849,0.838712633,-0.025502447,0.493322343,0.864956856,-0.066475637,0.475488067,0.836147726,0.070999213,0.505667627,0.976738036,0.055612423,0.496090651,0.907519341,0.294259012,0.561787426,0.968135536,0.09094689,0.537093163,0.955834866,0.352822959,0.574670792,0.961693108,0.09892536,0.547506869,0.964316964,0.369724065,0.554903805,0.977929354,0.127996251,0.528021097,0.966561854,0.379821002,1
